direction,level_type,entry_date,exit_date,entry_price,exit_price,tp_price,sl_price,size,pnl_gross,cost,pnl_net,bars_held,exit_reason
SHORT,support,2017-08-22 01:15:00,2017-08-22 01:30:00,3799.99,3837.99,3723.99,3837.99,6.412334,-243.67,48.98,-292.65,1,stop_loss
SHORT,support,2017-08-22 01:30:00,2017-08-22 01:45:00,3799.99,3837.99,3723.99,3837.99,6.393081,-242.94,48.83,-291.77,1,stop_loss
SHORT,support,2017-08-22 01:45:00,2017-08-22 02:00:00,3700.0,3737.0,3626.0,3737.0,6.546136,-242.21,48.68,-290.89,1,stop_loss
SHORT,support,2017-08-22 02:00:00,2017-08-22 02:30:00,3797.99,3835.97,3722.03,3835.97,6.358094,-241.48,48.54,-290.02,2,stop_loss
SHORT,support,2017-08-22 04:15:00,2017-08-22 04:45:00,3683.03,3609.37,3609.37,3719.86,6.536866,481.51,47.67,433.84,2,take_profit
SHORT,support,2017-08-22 04:45:00,2017-08-22 05:15:00,3500.8,3535.81,3430.78,3535.81,6.908117,-241.84,48.61,-290.45,2,stop_loss
SHORT,support,2017-08-22 05:15:00,2017-08-22 05:30:00,3690.0,3616.2,3616.2,3726.9,6.534234,482.23,47.74,434.49,1,take_profit
SHORT,support,2017-08-22 05:30:00,2017-08-22 05:45:00,3660.0,3586.8,3586.8,3696.6,6.617471,484.4,47.96,436.44,1,take_profit
SHORT,support,2017-08-22 05:45:00,2017-08-22 06:15:00,3626.99,3663.26,3554.45,3663.26,6.707781,-243.29,48.9,-292.19,2,stop_loss
LONG,resistance,2017-08-22 18:15:00,2017-08-22 19:15:00,4063.69,4023.05,4144.96,4023.05,5.968961,-242.56,48.27,-290.83,4,stop_loss
LONG,resistance,2017-08-22 19:45:00,2017-08-22 22:00:00,3984.24,3944.4,4063.92,3944.4,6.06974,-241.83,48.12,-289.96,9,stop_loss
LONG,resistance,2017-08-23 01:45:00,2017-08-23 02:45:00,4100.0,4059.0,4182.0,4059.0,5.880685,-241.11,47.98,-289.09,4,stop_loss
LONG,resistance,2017-08-23 02:45:00,2017-08-23 06:00:00,4083.72,4042.88,4165.39,4042.88,5.886431,-240.39,47.84,-288.22,13,stop_loss
LONG,resistance,2017-08-23 08:45:00,2017-08-23 09:00:00,4124.0,4206.48,4206.48,4082.76,5.811465,479.33,48.41,430.92,1,take_profit
LONG,resistance,2017-08-23 09:00:00,2017-08-23 13:15:00,4209.99,4167.89,4294.19,4167.89,5.718354,-240.74,47.91,-288.65,17,stop_loss
LONG,resistance,2017-08-23 16:30:00,2017-08-23 17:00:00,4241.91,4199.49,4326.75,4199.49,5.658312,-240.02,47.76,-287.78,2,stop_loss
LONG,resistance,2017-08-24 19:00:00,2017-08-24 22:30:00,4208.0,4292.16,4292.16,4165.92,5.686812,478.6,48.34,430.26,14,take_profit
LONG,resistance,2017-08-24 22:30:00,2017-08-25 15:15:00,4300.0,4386.0,4386.0,4257.0,5.590156,480.75,48.56,432.2,67,take_profit
LONG,resistance,2017-08-25 15:15:00,2017-08-25 15:45:00,4409.3,4365.21,4497.49,4365.21,5.476089,-241.46,48.05,-289.51,2,stop_loss
LONG,resistance,2017-08-25 15:45:00,2017-08-25 19:30:00,4394.36,4350.42,4482.25,4350.42,5.478236,-240.73,47.91,-288.64,15,stop_loss
SHORT,support,2017-08-26 03:00:00,2017-08-26 03:30:00,4246.63,4289.1,4161.7,4289.1,5.651818,-240.01,48.24,-288.25,2,stop_loss
SHORT,support,2017-08-26 12:30:00,2017-08-26 19:00:00,4253.83,4296.37,4168.75,4296.37,5.625311,-239.29,48.1,-287.39,26,stop_loss
LONG,resistance,2017-08-26 23:45:00,2017-08-27 05:30:00,4337.44,4294.07,4424.19,4294.07,5.500311,-238.57,47.48,-286.05,23,stop_loss
SHORT,support,2017-08-28 00:00:00,2017-08-28 02:00:00,4286.93,4329.8,4201.19,4329.8,5.548436,-237.86,47.81,-285.67,8,stop_loss
SHORT,support,2017-08-28 02:00:00,2017-08-28 04:00:00,4292.3,4206.45,4206.45,4335.22,5.524857,474.29,46.95,427.33,8,take_profit
SHORT,support,2017-08-28 04:00:00,2017-08-28 04:45:00,4166.65,4208.32,4083.32,4208.32,5.717105,-238.21,47.88,-286.09,3,stop_loss
SHORT,support,2017-08-28 04:45:00,2017-08-28 06:00:00,4227.0,4269.27,4142.46,4269.27,5.61856,-237.5,47.74,-285.23,5,stop_loss
LONG,resistance,2017-08-28 22:00:00,2017-08-29 12:45:00,4347.92,4434.88,4434.88,4304.44,5.445901,473.57,47.83,425.74,59,take_profit
LONG,resistance,2017-08-29 12:45:00,2017-08-29 13:30:00,4408.08,4496.24,4496.24,4364.0,5.395723,475.7,48.05,427.65,3,take_profit
LONG,resistance,2017-08-29 13:30:00,2017-08-30 06:15:00,4537.92,4628.68,4628.68,4492.54,5.264899,477.83,48.26,429.57,67,take_profit
LONG,resistance,2017-08-30 06:15:00,2017-08-30 06:45:00,4631.99,4585.67,4724.63,4585.67,5.18116,-239.99,47.76,-287.75,2,stop_loss
LONG,resistance,2017-08-30 06:45:00,2017-08-30 09:00:00,4588.0,4542.12,4679.76,4542.12,5.215158,-239.27,47.62,-286.89,9,stop_loss
LONG,resistance,2017-08-31 10:30:00,2017-08-31 19:00:00,4650.33,4743.34,4743.34,4603.83,5.129835,477.11,48.19,428.92,34,take_profit
LONG,resistance,2017-08-31 19:00:00,2017-09-01 11:30:00,4700.84,4794.86,4794.86,4653.83,5.097526,479.25,48.4,430.85,66,take_profit
LONG,resistance,2017-09-01 11:30:00,2017-09-01 13:15:00,4738.89,4833.67,4833.67,4691.5,5.079326,481.41,48.62,432.79,7,take_profit
LONG,resistance,2017-09-01 13:15:00,2017-09-01 14:45:00,4777.41,4729.64,4872.96,4729.64,5.061019,-241.79,48.12,-289.9,6,stop_loss
LONG,resistance,2017-09-01 21:15:00,2017-09-01 22:00:00,4817.37,4769.2,4913.72,4769.2,5.003993,-241.06,47.97,-289.03,3,stop_loss
LONG,resistance,2017-09-01 22:30:00,2017-09-01 23:15:00,4775.44,4870.95,4870.95,4727.69,5.032799,480.68,48.55,432.13,3,take_profit
LONG,resistance,2017-09-01 23:15:00,2017-09-02 01:45:00,4830.32,4926.93,4926.93,4782.02,4.997984,482.84,48.77,434.07,10,take_profit
LONG,resistance,2017-09-02 01:45:00,2017-09-02 02:45:00,4932.38,4883.06,5031.03,4883.06,4.916568,-242.5,48.26,-290.76,4,stop_loss
SHORT,support,2017-09-02 05:15:00,2017-09-02 05:30:00,4673.31,4579.84,4579.84,4720.04,5.173568,483.55,47.87,435.68,1,take_profit
SHORT,support,2017-09-02 05:30:00,2017-09-02 06:00:00,4541.11,4586.52,4450.29,4586.52,5.348166,-242.87,48.82,-291.68,2,stop_loss
SHORT,support,2017-09-02 06:00:00,2017-09-02 06:15:00,4600.0,4646.0,4508.0,4646.0,5.263845,-242.14,48.67,-290.81,1,stop_loss
SHORT,support,2017-09-02 06:15:00,2017-09-02 06:45:00,4683.66,4730.5,4589.99,4730.5,5.1543,-241.41,48.52,-289.93,2,stop_loss
SHORT,support,2017-09-02 14:30:00,2017-09-02 14:45:00,4457.99,4502.57,4368.83,4502.57,5.398959,-240.69,48.38,-289.06,1,stop_loss
SHORT,support,2017-09-02 14:45:00,2017-09-02 15:00:00,4483.94,4394.26,4394.26,4528.78,5.351597,479.92,47.51,432.41,1,take_profit
SHORT,support,2017-09-02 15:00:00,2017-09-02 15:15:00,4367.04,4410.71,4279.7,4410.71,5.519606,-241.04,48.45,-289.49,1,stop_loss
SHORT,support,2017-09-02 15:15:00,2017-09-02 15:30:00,4380.03,4423.83,4292.43,4423.83,5.486713,-240.32,48.3,-288.62,1,stop_loss
SHORT,support,2017-09-02 15:30:00,2017-09-02 16:15:00,4455.03,4499.58,4365.93,4499.58,5.378148,-239.6,48.16,-287.76,3,stop_loss
SHORT,support,2017-09-02 20:15:00,2017-09-02 20:30:00,4429.39,4340.8,4340.8,4473.68,5.393039,477.76,47.3,430.46,1,take_profit
SHORT,support,2017-09-02 20:30:00,2017-09-02 21:00:00,4388.56,4300.79,4300.79,4432.45,5.467736,479.91,47.51,432.4,2,take_profit
SHORT,support,2017-09-02 21:00:00,2017-09-02 21:45:00,4398.53,4310.56,4310.56,4442.52,5.479919,482.07,47.73,434.35,3,take_profit
SHORT,support,2017-09-04 07:15:00,2017-09-04 07:30:00,4080.0,4120.8,3998.4,4120.8,5.934356,-242.12,48.67,-290.79,1,stop_loss
SHORT,support,2017-09-04 07:30:00,2017-09-04 07:45:00,4097.02,4137.99,4015.08,4137.99,5.89196,-241.39,48.52,-289.92,1,stop_loss
SHORT,support,2017-09-04 07:45:00,2017-09-04 08:00:00,4186.96,4228.83,4103.22,4228.83,5.748084,-240.67,48.37,-289.04,1,stop_loss
SHORT,support,2017-09-04 08:00:00,2017-09-04 08:15:00,4176.0,4217.76,4092.48,4217.76,5.745866,-239.95,48.23,-288.18,1,stop_loss
SHORT,support,2017-09-04 15:15:00,2017-09-04 16:15:00,4068.85,4109.54,3987.47,4109.54,5.879473,-239.23,48.08,-287.31,4,stop_loss
SHORT,support,2017-09-04 16:15:00,2017-09-04 16:30:00,4025.0,4065.25,3944.5,4065.25,5.925681,-238.51,47.94,-286.45,1,stop_loss
SHORT,support,2017-09-04 16:45:00,2017-09-04 18:30:00,4014.83,4054.98,3934.53,4054.98,5.922854,-237.79,47.8,-285.59,7,stop_loss
SHORT,support,2017-09-05 00:45:00,2017-09-05 01:00:00,3999.99,4039.99,3919.99,4039.99,5.926979,-237.08,47.65,-284.73,1,stop_loss
SHORT,support,2017-09-05 01:00:00,2017-09-05 01:15:00,3986.0,3906.28,3906.28,4025.86,5.929923,472.73,46.8,425.93,1,take_profit
SHORT,support,2017-09-05 01:15:00,2017-09-05 01:30:00,3897.33,3819.38,3819.38,3936.3,6.092159,474.86,47.01,427.85,1,take_profit
SHORT,support,2017-09-05 01:30:00,2017-09-05 01:45:00,3830.0,3753.4,3753.4,3868.3,6.227185,477.0,47.22,429.78,1,take_profit
SHORT,support,2017-09-05 01:45:00,2017-09-05 02:00:00,3620.0,3656.2,3547.6,3656.2,6.618111,-239.58,48.15,-287.73,1,stop_loss
SHORT,support,2017-09-05 02:00:00,2017-09-05 02:15:00,3870.0,3792.6,3792.6,3908.7,6.171998,477.71,47.29,430.42,1,take_profit
SHORT,support,2017-09-05 02:15:00,2017-09-05 02:30:00,3870.99,3909.7,3793.57,3909.7,6.198217,-239.93,48.23,-288.16,1,stop_loss
LONG,resistance,2017-09-05 17:30:00,2017-09-05 18:45:00,4302.01,4388.05,4388.05,4258.99,5.56047,478.42,48.32,430.1,5,take_profit
LONG,resistance,2017-09-05 18:45:00,2017-09-05 23:15:00,4390.14,4477.94,4477.94,4346.24,5.473338,480.57,48.54,432.04,18,take_profit
LONG,resistance,2017-09-05 23:15:00,2017-09-05 23:45:00,4450.52,4406.01,4539.53,4406.01,5.423351,-241.37,48.03,-289.4,2,stop_loss
LONG,resistance,2017-09-06 01:00:00,2017-09-06 01:15:00,4485.16,4440.31,4574.86,4440.31,5.365334,-240.64,47.89,-288.53,1,stop_loss
LONG,resistance,2017-09-06 01:15:00,2017-09-06 01:45:00,4429.56,4518.15,4518.15,4385.26,5.416395,479.84,48.46,431.38,2,take_profit
LONG,resistance,2017-09-06 01:45:00,2017-09-06 02:15:00,4502.83,4457.8,4592.89,4457.8,5.35221,-241.0,47.96,-288.96,2,stop_loss
LONG,resistance,2017-09-06 02:15:00,2017-09-06 04:45:00,4444.38,4399.94,4533.27,4399.94,5.406345,-240.28,47.82,-288.09,10,stop_loss
LONG,resistance,2017-09-06 08:30:00,2017-09-06 09:45:00,4544.13,4498.69,4635.01,4498.69,5.271819,-239.56,47.67,-287.23,5,stop_loss
LONG,resistance,2017-09-06 11:45:00,2017-09-06 12:30:00,4548.13,4502.65,4639.09,4502.65,5.251394,-238.84,47.53,-286.37,3,stop_loss
LONG,resistance,2017-09-06 15:30:00,2017-09-07 00:15:00,4590.0,4544.1,4681.8,4544.1,5.187893,-238.12,47.39,-285.51,7,stop_loss
LONG,resistance,2017-09-07 00:15:00,2017-09-07 01:00:00,4639.09,4592.7,4731.87,4592.7,5.11761,-237.41,47.24,-284.66,3,stop_loss
LONG,resistance,2017-09-07 12:45:00,2017-09-07 16:15:00,4674.0,4767.48,4767.48,4627.26,5.064161,473.4,47.81,425.58,14,take_profit
LONG,resistance,2017-09-07 16:15:00,2017-09-07 16:45:00,4788.59,4740.7,4884.36,4740.7,4.965195,-237.76,47.31,-285.08,2,stop_loss
LONG,resistance,2017-09-07 16:45:00,2017-09-07 20:15:00,4705.03,4657.98,4799.13,4657.98,5.038228,-237.05,47.17,-284.22,14,stop_loss
SHORT,support,2017-09-08 13:15:00,2017-09-08 13:30:00,4529.5,4438.91,4438.91,4574.8,5.217785,472.68,46.8,425.88,1,take_profit
SHORT,support,2017-09-08 13:30:00,2017-09-08 13:45:00,4422.0,4333.56,4333.56,4466.22,5.368709,474.81,47.01,427.8,1,take_profit
SHORT,support,2017-09-08 13:45:00,2017-09-08 14:00:00,4353.05,4396.58,4265.99,4396.58,5.478315,-238.47,47.93,-286.41,1,stop_loss
SHORT,support,2017-09-08 14:00:00,2017-09-08 14:15:00,4222.06,4137.62,4137.62,4264.28,5.631322,475.52,47.08,428.44,1,take_profit
SHORT,support,2017-09-08 14:15:00,2017-09-08 14:30:00,4116.42,4157.58,4034.09,4157.58,5.801859,-238.83,48.0,-286.83,1,stop_loss
SHORT,support,2017-09-08 14:30:00,2017-09-08 14:45:00,4247.0,4289.47,4162.06,4289.47,5.606588,-238.11,47.86,-285.97,1,stop_loss
SHORT,support,2017-09-08 14:45:00,2017-09-08 15:00:00,4238.12,4280.5,4153.36,4280.5,5.601467,-237.4,47.72,-285.11,1,stop_loss
SHORT,support,2017-09-08 15:00:00,2017-09-08 15:15:00,4155.98,4197.54,4072.86,4197.54,5.695025,-236.68,47.57,-284.26,1,stop_loss
SHORT,support,2017-09-10 02:45:00,2017-09-10 05:15:00,4130.01,4047.41,4047.41,4171.31,5.713629,471.95,46.72,425.22,10,take_profit
SHORT,support,2017-09-10 05:15:00,2017-09-10 06:30:00,4031.0,3950.38,3950.38,4071.31,5.88034,474.07,46.93,427.14,5,take_profit
SHORT,support,2017-09-10 06:30:00,2017-09-10 06:45:00,3912.2,3833.96,3833.96,3951.32,6.086201,476.21,47.14,429.06,1,take_profit
SHORT,support,2017-09-10 06:45:00,2017-09-10 07:00:00,3810.05,3848.15,3733.85,3848.15,6.27753,-239.18,48.07,-287.25,1,stop_loss
SHORT,support,2017-09-10 07:00:00,2017-09-10 07:30:00,3938.49,3977.87,3859.72,3977.87,6.054576,-238.46,47.93,-286.39,2,stop_loss
SHORT,support,2017-09-10 07:30:00,2017-09-10 08:15:00,4003.64,4043.68,3923.57,4043.68,5.938169,-237.74,47.79,-285.53,3,stop_loss
LONG,resistance,2017-09-11 01:45:00,2017-09-11 02:15:00,4260.0,4217.4,4345.2,4217.4,5.564063,-237.03,47.17,-284.2,2,stop_loss
LONG,resistance,2017-09-11 02:15:00,2017-09-11 02:30:00,4291.98,4249.06,4377.82,4249.06,5.506051,-236.32,47.03,-283.35,1,stop_loss
LONG,resistance,2017-09-11 02:30:00,2017-09-11 02:45:00,4286.91,4244.04,4372.65,4244.04,5.496039,-235.61,46.89,-282.5,1,stop_loss
LONG,resistance,2017-09-11 02:45:00,2017-09-11 03:00:00,4272.41,4229.69,4357.86,4229.69,5.498161,-234.9,46.75,-281.65,1,stop_loss
LONG,resistance,2017-09-11 03:00:00,2017-09-11 03:15:00,4193.45,4277.32,4277.32,4151.52,5.584897,468.4,47.31,421.09,1,take_profit
LONG,resistance,2017-09-11 03:15:00,2017-09-11 03:30:00,4295.02,4252.07,4380.92,4252.07,5.477334,-235.25,46.82,-282.07,1,stop_loss
LONG,resistance,2017-09-11 03:30:00,2017-09-11 03:45:00,4300.26,4257.26,4386.27,4257.26,5.454261,-234.55,46.67,-281.22,1,stop_loss
LONG,resistance,2017-09-11 03:45:00,2017-09-11 04:00:00,4312.05,4268.93,4398.29,4268.93,5.423044,-233.84,46.54,-280.38,1,stop_loss
LONG,resistance,2017-09-11 04:00:00,2017-09-11 04:15:00,4245.07,4202.62,4329.97,4202.62,5.492098,-233.14,46.4,-279.54,1,stop_loss
LONG,resistance,2017-09-12 04:45:00,2017-09-12 07:00:00,4296.18,4382.1,4382.1,4253.22,5.410494,464.89,46.95,417.94,9,take_profit
LONG,resistance,2017-09-12 07:00:00,2017-09-12 08:15:00,4334.0,4290.66,4420.68,4290.66,5.387388,-233.49,46.46,-279.95,5,stop_loss
SHORT,support,2017-09-12 18:00:00,2017-09-12 18:15:00,4075.0,4115.75,3993.5,4115.75,5.712626,-232.79,46.79,-279.58,1,stop_loss
SHORT,support,2017-09-12 18:15:00,2017-09-12 18:30:00,4073.84,4114.58,3992.36,4114.58,5.697096,-232.09,46.65,-278.74,1,stop_loss
SHORT,support,2017-09-12 18:30:00,2017-09-12 19:45:00,4118.46,4159.64,4036.09,4159.64,5.618453,-231.39,46.51,-277.9,5,stop_loss
SHORT,support,2017-09-13 02:45:00,2017-09-13 03:15:00,4023.0,3942.54,3942.54,4063.23,5.734501,461.4,45.68,415.72,2,take_profit
SHORT,support,2017-09-13 03:15:00,2017-09-13 03:30:00,3956.23,3995.79,3877.11,3995.79,5.857553,-231.74,46.58,-278.32,1,stop_loss
SHORT,support,2017-09-13 03:30:00,2017-09-13 04:00:00,3953.31,3874.24,3874.24,3992.84,5.844279,462.08,45.75,416.34,2,take_profit
SHORT,support,2017-09-13 04:00:00,2017-09-13 04:15:00,3856.8,3895.37,3779.66,3895.37,6.01751,-232.08,46.65,-278.73,1,stop_loss
SHORT,support,2017-09-13 04:15:00,2017-09-13 04:30:00,3877.96,3916.74,3800.4,3916.74,5.966706,-231.39,46.51,-277.9,1,stop_loss
SHORT,support,2017-09-13 04:30:00,2017-09-13 05:00:00,3911.0,3950.11,3832.78,3950.11,5.898536,-230.69,46.37,-277.06,2,stop_loss
SHORT,support,2017-09-13 12:15:00,2017-09-13 12:30:00,3880.0,3918.8,3802.4,3918.8,5.927812,-230.0,46.23,-276.23,1,stop_loss
SHORT,support,2017-09-13 14:00:00,2017-09-13 14:15:00,3793.98,3831.92,3718.1,3831.92,6.04401,-229.31,46.09,-275.4,1,stop_loss
SHORT,support,2017-09-13 14:15:00,2017-09-13 15:00:00,3785.04,3822.89,3709.34,3822.89,6.040095,-228.62,45.95,-274.57,3,stop_loss
SHORT,support,2017-09-13 15:00:00,2017-09-13 16:45:00,3832.0,3870.32,3755.36,3870.32,5.948163,-227.93,45.81,-273.75,7,stop_loss
SHORT,support,2017-09-14 09:45:00,2017-09-14 10:45:00,3761.01,3685.79,3685.79,3798.62,6.042239,454.5,45.0,409.5,4,take_profit
SHORT,support,2017-09-14 10:45:00,2017-09-14 11:00:00,3671.14,3707.85,3597.72,3707.85,6.218041,-228.27,45.88,-274.16,1,stop_loss
SHORT,support,2017-09-14 11:00:00,2017-09-14 11:15:00,3551.0,3586.51,3479.98,3586.51,6.409113,-227.59,45.75,-273.33,1,stop_loss
SHORT,support,2017-09-14 11:15:00,2017-09-14 11:30:00,3551.05,3586.56,3480.03,3586.56,6.389779,-226.9,45.61,-272.51,1,stop_loss
SHORT,support,2017-09-14 11:30:00,2017-09-14 11:45:00,3510.0,3439.8,3439.8,3545.1,6.445099,452.45,44.79,407.65,1,take_profit
SHORT,support,2017-09-14 11:45:00,2017-09-14 12:00:00,3481.02,3515.83,3411.4,3515.83,6.528032,-227.24,45.68,-272.92,1,stop_loss
SHORT,support,2017-09-14 12:00:00,2017-09-14 12:15:00,3580.01,3615.81,3508.41,3615.81,6.328469,-226.56,45.54,-272.1,1,stop_loss
SHORT,support,2017-09-14 12:30:00,2017-09-14 12:45:00,3500.01,3535.01,3430.01,3535.01,6.453684,-225.88,45.4,-271.28,1,stop_loss
SHORT,support,2017-09-14 13:00:00,2017-09-14 13:15:00,3467.36,3502.03,3398.01,3502.03,6.494894,-225.2,45.27,-270.47,1,stop_loss
SHORT,support,2017-09-14 17:00:00,2017-09-14 17:15:00,3406.96,3338.82,3338.82,3441.03,6.590192,449.05,44.46,404.59,1,take_profit
SHORT,support,2017-09-14 17:15:00,2017-09-14 18:00:00,3371.4,3303.97,3303.97,3405.11,6.689704,451.07,44.66,406.42,3,take_profit
SHORT,support,2017-09-14 18:00:00,2017-09-14 18:15:00,3263.58,3296.22,3198.31,3296.22,6.941847,-226.55,45.54,-272.09,1,stop_loss
SHORT,support,2017-09-14 18:15:00,2017-09-14 18:30:00,3399.98,3331.98,3331.98,3433.98,6.643348,451.75,44.72,407.02,1,take_profit
SHORT,support,2017-09-14 18:30:00,2017-09-14 18:45:00,3350.02,3383.52,3283.02,3383.52,6.772797,-226.89,45.6,-272.49,1,stop_loss
SHORT,support,2017-09-14 23:15:00,2017-09-14 23:45:00,3241.13,3176.31,3176.31,3273.54,6.97932,452.42,44.79,407.63,2,take_profit
SHORT,support,2017-09-14 23:45:00,2017-09-15 00:00:00,3189.02,3220.91,3125.24,3220.91,7.12532,-227.23,45.67,-272.9,1,stop_loss
SHORT,support,2017-09-15 00:00:00,2017-09-15 00:15:00,3224.01,3256.25,3159.53,3256.25,7.026828,-226.55,45.54,-272.08,1,stop_loss
SHORT,support,2017-09-15 00:15:00,2017-09-15 00:30:00,3329.0,3362.29,3262.42,3362.29,6.784783,-225.87,45.4,-271.26,1,stop_loss
SHORT,support,2017-09-15 06:30:00,2017-09-15 06:45:00,3111.01,3142.12,3048.79,3142.12,7.238398,-225.19,45.26,-270.45,1,stop_loss
SHORT,support,2017-09-15 06:45:00,2017-09-15 07:00:00,3100.0,3131.0,3038.0,3131.0,7.242295,-224.51,45.13,-269.64,1,stop_loss
SHORT,support,2017-09-15 07:00:00,2017-09-15 07:45:00,3091.07,3121.98,3029.25,3121.98,7.24141,-223.84,44.99,-268.83,3,stop_loss
SHORT,support,2017-09-15 07:45:00,2017-09-15 08:00:00,3148.0,3085.04,3085.04,3179.48,7.089104,446.33,44.19,402.14,1,take_profit
SHORT,support,2017-09-15 08:00:00,2017-09-15 08:30:00,3048.99,3079.48,2988.01,3079.48,7.352282,-224.17,45.06,-269.23,2,stop_loss
SHORT,support,2017-09-15 08:30:00,2017-09-15 08:45:00,3050.0,3080.5,2989.0,3080.5,7.32778,-223.5,44.92,-268.42,1,stop_loss
SHORT,support,2017-09-15 09:00:00,2017-09-15 09:15:00,3032.0,3062.32,2971.36,3062.32,7.34915,-222.83,44.79,-267.61,1,stop_loss
SHORT,support,2017-09-15 09:15:00,2017-09-15 09:30:00,3010.0,3040.1,2949.8,3040.1,7.380638,-222.16,44.65,-266.81,1,stop_loss
SHORT,support,2017-09-15 09:30:00,2017-09-15 10:00:00,2955.01,2984.56,2895.91,2984.56,7.495412,-221.49,44.52,-266.01,2,stop_loss
SHORT,support,2017-09-15 10:00:00,2017-09-15 10:30:00,2990.0,2930.2,2930.2,3019.9,7.385456,441.65,43.72,397.93,2,take_profit
SHORT,support,2017-09-15 10:30:00,2017-09-15 11:15:00,2921.0,2862.58,2862.58,2950.21,7.593973,443.64,43.92,399.72,3,take_profit
SHORT,support,2017-09-15 11:15:00,2017-09-15 11:30:00,2820.0,2848.2,2763.6,2848.2,7.901392,-222.82,44.79,-267.61,1,stop_loss
SHORT,support,2017-09-15 11:30:00,2017-09-15 11:45:00,2870.0,2898.7,2812.6,2898.7,7.740426,-222.15,44.65,-266.8,1,stop_loss
SHORT,support,2017-09-15 11:45:00,2017-09-15 12:00:00,2919.0,2948.19,2860.62,2948.19,7.587641,-221.48,44.52,-266.0,1,stop_loss
SHORT,support,2017-09-15 12:00:00,2017-09-15 12:15:00,3125.0,3156.25,3062.5,3156.25,7.066183,-220.82,44.38,-265.2,1,stop_loss
LONG,resistance,2017-09-15 14:00:00,2017-09-15 14:15:00,3650.01,3613.51,3723.01,3613.51,6.031633,-220.16,43.81,-263.97,1,stop_loss
LONG,resistance,2017-09-15 14:15:00,2017-09-15 14:30:00,3711.2,3674.09,3785.42,3674.09,5.914403,-219.5,43.68,-263.17,1,stop_loss
LONG,resistance,2017-09-15 14:30:00,2017-09-15 14:45:00,3603.9,3675.98,3675.98,3567.86,6.072238,437.67,44.21,393.47,1,take_profit
LONG,resistance,2017-09-15 14:45:00,2017-09-15 15:00:00,3780.0,3742.2,3855.6,3742.2,5.815372,-219.82,43.74,-263.57,1,stop_loss
LONG,resistance,2017-09-15 15:00:00,2017-09-15 15:15:00,3738.0,3700.62,3812.76,3700.62,5.863085,-219.16,43.61,-262.78,1,stop_loss
LONG,resistance,2017-09-15 15:45:00,2017-09-15 16:00:00,3830.0,3791.7,3906.6,3791.7,5.705096,-218.51,43.48,-261.99,1,stop_loss
LONG,resistance,2017-09-16 01:45:00,2017-09-16 02:15:00,3830.0,3906.6,3906.6,3791.7,5.687995,435.7,44.01,391.69,2,take_profit
LONG,resistance,2017-09-16 02:15:00,2017-09-16 02:45:00,3831.02,3792.71,3907.64,3792.71,5.712042,-218.83,43.55,-262.38,2,stop_loss
SHORT,support,2017-09-17 12:00:00,2017-09-17 12:30:00,3530.0,3565.3,3459.4,3565.3,6.180553,-218.17,43.85,-262.03,2,stop_loss
LONG,resistance,2017-09-17 16:15:00,2017-09-17 16:30:00,3719.96,3682.76,3794.36,3682.76,5.847333,-217.52,43.29,-260.8,1,stop_loss
LONG,resistance,2017-09-17 16:30:00,2017-09-18 02:00:00,3679.03,3752.61,3752.61,3642.24,5.894664,433.73,43.81,389.93,38,take_profit
LONG,resistance,2017-09-18 02:00:00,2017-09-18 02:30:00,3751.03,3826.05,3826.05,3713.52,5.807505,435.68,44.0,391.68,2,take_profit
LONG,resistance,2017-09-18 02:30:00,2017-09-18 03:45:00,3835.27,3796.92,3911.98,3796.92,5.705477,-218.82,43.55,-262.37,5,stop_loss
LONG,resistance,2017-09-18 03:45:00,2017-09-18 04:00:00,3830.0,3791.7,3906.6,3791.7,5.696202,-218.16,43.41,-261.58,1,stop_loss
LONG,resistance,2017-09-18 05:30:00,2017-09-18 06:45:00,3840.0,3916.8,3916.8,3801.6,5.664338,435.02,43.94,391.08,5,take_profit
LONG,resistance,2017-09-18 06:45:00,2017-09-18 09:30:00,3950.01,3910.51,4029.01,3910.51,5.531335,-218.49,43.48,-261.97,11,stop_loss
LONG,resistance,2017-09-18 12:00:00,2017-09-18 12:15:00,4010.0,3969.9,4090.2,3969.9,5.432254,-217.83,43.35,-261.18,1,stop_loss
LONG,resistance,2017-09-18 12:15:00,2017-09-18 13:15:00,4018.81,4099.19,4099.19,3978.62,5.404098,434.36,43.87,390.49,4,take_profit
LONG,resistance,2017-09-18 13:15:00,2017-09-18 13:30:00,4119.5,4078.3,4201.89,4078.3,5.295707,-218.16,43.41,-261.57,1,stop_loss
LONG,resistance,2017-09-18 13:30:00,2017-09-18 14:45:00,4085.0,4044.15,4166.7,4044.15,5.324424,-217.5,43.28,-260.79,5,stop_loss
SHORT,support,2017-09-19 20:00:00,2017-09-19 21:15:00,3859.96,3898.56,3782.76,3898.56,5.617954,-216.85,43.59,-260.44,5,stop_loss
SHORT,support,2017-09-19 21:30:00,2017-09-19 21:45:00,3839.01,3877.4,3762.23,3877.4,5.631652,-216.2,43.46,-259.66,1,stop_loss
SHORT,support,2017-09-19 22:00:00,2017-09-19 23:00:00,3878.97,3917.76,3801.39,3917.76,5.556901,-215.55,43.33,-258.88,4,stop_loss
SHORT,support,2017-09-20 04:15:00,2017-09-20 05:45:00,3830.91,3869.22,3754.29,3869.22,5.60972,-214.9,43.2,-258.1,6,stop_loss
