asset,direction,signal_type,entry_date,exit_date,entry_price,exit_price,size,pnl_gross,cost,pnl_net,bars_held,exit_reason
BTC-Binance,SHORT,pullback,2021-08-18 11:10:00,2021-08-18 13:10:00,45321.64,45176.28,0.320817,46.63,29.03,17.6,24,ma_cross
BTC-Binance,SHORT,pullback,2021-08-18 13:15:00,2021-08-18 13:25:00,45180.23,45333.3977,0.321899,-49.3,29.14,-78.44,2,stop_loss
BTC-Binance,SHORT,pullback,2021-08-19 12:35:00,2021-08-19 12:55:00,44394.03,44556.9057,0.327246,-53.3,29.11,-82.41,4,stop_loss
BTC-Binance,LONG,pullback,2021-08-19 20:10:00,2021-08-19 22:10:00,46584.59,46560.0,0.311504,-7.66,29.01,-36.67,24,ma_cross
BTC-Binance,LONG,pullback,2021-08-20 07:20:00,2021-08-20 07:30:00,47139.22,46964.5418,0.307683,-53.75,28.95,-82.7,2,stop_loss
BTC-Binance,LONG,pullback,2021-08-20 21:05:00,2021-08-20 23:45:00,48727.56,49043.46,0.297314,93.92,29.07,64.85,32,ma_cross
BTC-Binance,LONG,pullback,2021-08-21 09:00:00,2021-08-21 11:00:00,48855.51,48855.51,0.296801,0.0,29.0,-29.0,24,stop_loss
BTC-Binance,LONG,pullback,2021-08-22 07:55:00,2021-08-22 08:15:00,49237.21,49042.063,0.294383,-57.45,28.93,-86.38,4,stop_loss
BTC-Binance,LONG,pullback,2021-08-22 11:05:00,2021-08-22 12:05:00,49121.37,48950.0775,0.294725,-50.48,28.9,-79.39,12,stop_loss
BTC-Binance,SHORT,pullback,2021-08-25 10:25:00,2021-08-25 11:45:00,47440.52,47622.2869,0.304833,-55.41,28.98,-84.39,16,stop_loss
BTC-Binance,SHORT,pullback,2021-08-26 09:55:00,2021-08-26 10:35:00,46845.16,47034.2822,0.308347,-58.32,28.95,-87.26,8,stop_loss
BTC-Binance,LONG,pullback,2021-08-28 00:30:00,2021-08-28 01:40:00,49026.62,49026.62,0.294271,0.0,28.85,-28.85,14,stop_loss
BTC-Binance,LONG,pullback,2021-09-06 15:40:00,2021-09-06 18:20:00,51625.25,51602.24,0.279346,-6.43,28.84,-35.26,32,ma_cross
BTC-Binance,SHORT,pullback,2021-09-07 18:50:00,2021-09-07 20:20:00,47125.65,47125.65,0.305869,0.0,28.83,-28.83,18,stop_loss
BTC-Binance,SHORT,pullback,2021-09-09 01:15:00,2021-09-09 03:30:00,46112.14,45989.83,0.312467,38.22,28.78,9.44,27,ma_cross
BTC-Binance,SHORT,pullback,2021-09-10 09:40:00,2021-09-10 09:55:00,46253.33,46253.33,0.311554,0.0,28.82,-28.82,3,stop_loss
BTC-Binance,SHORT,pullback,2021-09-10 16:05:00,2021-09-10 17:25:00,45416.68,45679.6996,0.317166,-83.42,28.89,-112.31,16,stop_loss
BTC-Binance,SHORT,pullback,2021-09-11 12:10:00,2021-09-11 12:20:00,45543.64,45731.7978,0.315789,-59.42,28.82,-88.24,2,stop_loss
BTC-Binance,SHORT,pullback,2021-09-13 05:35:00,2021-09-13 05:45:00,44650.72,44858.3129,0.321709,-66.78,28.8,-95.58,2,stop_loss
BTC-Binance,SHORT,pullback,2021-09-13 09:15:00,2021-09-13 09:35:00,44439.6,44614.2586,0.322807,-56.38,28.75,-85.13,4,stop_loss
BTC-Binance,SHORT,pullback,2021-09-13 23:10:00,2021-09-13 23:40:00,45043.22,45043.22,0.318103,0.0,28.66,-28.66,6,stop_loss
BTC-Binance,SHORT,pullback,2021-09-14 00:45:00,2021-09-14 00:55:00,45035.95,45210.9678,0.318027,-55.66,28.7,-84.36,2,stop_loss
BTC-Binance,LONG,pullback,2021-09-14 14:25:00,2021-09-14 16:25:00,46262.91,46692.07,0.309228,132.71,28.74,103.96,24,ma_cross
BTC-Binance,LONG,pullback,2021-09-14 16:50:00,2021-09-14 17:30:00,46605.24,46457.8537,0.307402,-45.31,28.61,-73.91,8,stop_loss
BTC-Binance,LONG,pullback,2021-09-15 11:45:00,2021-09-15 12:50:00,47402.74,47402.74,0.301919,0.0,28.62,-28.62,13,stop_loss
BTC-Binance,LONG,pullback,2021-09-18 11:35:00,2021-09-18 11:50:00,48615.03,48473.3549,0.294272,-41.69,28.57,-70.26,3,stop_loss
BTC-Binance,SHORT,pullback,2021-09-20 00:05:00,2021-09-20 01:50:00,47200.0,47200.0,0.302797,0.0,28.58,-28.58,21,stop_loss
BTC-Binance,SHORT,pullback,2021-09-20 07:10:00,2021-09-20 09:10:00,45628.13,45075.09,0.313103,173.16,28.4,144.76,24,ma_cross
BTC-Binance,SHORT,pullback,2021-09-20 20:00:00,2021-09-20 21:45:00,43850.26,43850.26,0.326457,0.0,28.63,-28.63,21,stop_loss
BTC-Binance,SHORT,pullback,2021-09-22 03:55:00,2021-09-22 05:05:00,42090.85,42090.85,0.339967,0.0,28.62,-28.62,14,stop_loss
BTC-Binance,SHORT,pullback,2021-09-22 10:15:00,2021-09-22 12:20:00,42289.74,42079.75,0.338233,71.03,28.54,42.49,25,ma_cross
BTC-Binance,SHORT,pullback,2021-09-26 12:00:00,2021-09-26 12:05:00,43063.57,43259.5214,0.332353,-65.12,28.69,-93.81,1,stop_loss
BTC-Binance,SHORT,pullback,2021-09-28 15:45:00,2021-09-28 16:15:00,41592.17,41592.17,0.343659,0.0,28.59,-28.59,6,stop_loss
BTC-Binance,LONG,pullback,2021-10-01 10:10:00,2021-10-01 12:35:00,44866.32,47460.72,0.318453,826.19,29.4,796.79,29,ma_cross
BTC-Binance,LONG,pullback,2021-10-01 12:40:00,2021-10-01 13:55:00,47460.72,46973.685,0.304403,-148.25,28.75,-177.0,15,stop_loss
BTC-Binance,LONG,pullback,2021-10-05 16:35:00,2021-10-05 22:10:00,49900.02,51426.51,0.288813,440.87,29.26,411.61,67,ma_cross
BTC-Binance,LONG,pullback,2021-10-07 03:35:00,2021-10-07 03:55:00,54867.45,54867.45,0.264166,0.0,28.99,-28.99,4,stop_loss
BTC-Binance,LONG,pullback,2021-10-08 19:50:00,2021-10-08 20:40:00,54597.01,54376.2497,0.265368,-58.58,28.92,-87.5,10,stop_loss
BTC-Binance,LONG,pullback,2021-10-09 01:45:00,2021-10-09 02:00:00,53927.19,53927.19,0.268339,0.0,28.94,-28.94,3,stop_loss
BTC-Binance,LONG,pullback,2021-10-10 00:15:00,2021-10-10 01:00:00,54873.89,54873.89,0.263604,0.0,28.93,-28.93,9,stop_loss
BTC-Binance,LONG,pullback,2021-10-10 14:55:00,2021-10-10 15:05:00,55223.12,54993.1955,0.261833,-60.2,28.86,-89.06,2,stop_loss
BTC-Binance,LONG,pullback,2021-10-11 15:20:00,2021-10-11 16:35:00,57310.0,57310.0,0.251988,0.0,28.88,-28.88,15,stop_loss
BTC-Binance,LONG,pullback,2021-10-11 22:10:00,2021-10-12 00:05:00,57189.85,57189.85,0.252416,0.0,28.87,-28.87,23,stop_loss
BTC-Binance,LONG,pullback,2021-10-14 03:15:00,2021-10-14 04:30:00,58116.8,57924.6265,0.248291,-47.71,28.81,-76.53,15,stop_loss
BTC-Binance,LONG,pullback,2021-10-15 19:20:00,2021-10-15 20:15:00,61420.35,61195.3353,0.234687,-52.81,28.78,-81.58,11,stop_loss
BTC-Binance,LONG,pullback,2021-10-21 00:00:00,2021-10-21 00:05:00,66001.4,65802.3972,0.21815,-43.41,28.75,-72.17,1,stop_loss
BTC-Binance,SHORT,pullback,2021-10-25 00:00:00,2021-10-25 00:10:00,60852.22,61059.6649,0.236373,-49.03,28.82,-77.85,2,stop_loss
BTC-Binance,LONG,pullback,2021-10-25 09:40:00,2021-10-25 10:35:00,62775.51,62526.0109,0.228883,-57.11,28.68,-85.79,11,stop_loss
BTC-Binance,SHORT,pullback,2021-10-27 11:00:00,2021-10-27 12:20:00,58943.13,58943.13,0.243473,0.0,28.7,-28.7,16,stop_loss
BTC-Binance,SHORT,pullback,2021-10-27 16:50:00,2021-10-27 19:50:00,58842.35,58842.35,0.243793,0.0,28.69,-28.69,36,stop_loss
BTC-Binance,LONG,pullback,2021-10-31 01:45:00,2021-10-31 02:35:00,62169.01,62020.034,0.230655,-34.36,28.64,-63.01,10,stop_loss
BTC-Binance,SHORT,pullback,2021-11-06 12:35:00,2021-11-06 14:35:00,60465.55,60738.5583,0.236945,-64.69,28.72,-93.41,24,stop_loss
BTC-Binance,LONG,breakout,2021-11-08 00:05:00,2021-11-08 02:30:00,63377.88,65133.0,0.225762,396.24,29.01,367.23,29,ma_cross
BTC-Binance,LONG,pullback,2021-11-08 05:00:00,2021-11-08 07:25:00,65168.2,65830.64,0.220687,146.19,28.91,117.28,29,ma_cross
BTC-Binance,LONG,pullback,2021-11-09 05:25:00,2021-11-09 06:05:00,68014.01,68014.01,0.211798,0.0,28.81,-28.81,8,stop_loss
BTC-Binance,LONG,pullback,2021-11-10 17:55:00,2021-11-10 18:05:00,68554.45,68310.3177,0.210044,-51.28,28.75,-80.03,2,stop_loss
BTC-Binance,SHORT,pullback,2021-11-12 08:35:00,2021-11-12 08:40:00,64586.57,64824.2977,0.2227,-52.94,28.82,-81.76,1,stop_loss
BTC-Binance,SHORT,pullback,2021-11-12 11:25:00,2021-11-12 13:30:00,63768.75,63768.75,0.2253,0.0,28.73,-28.73,25,stop_loss
BTC-Binance,LONG,breakout,2021-11-15 00:05:00,2021-11-15 00:25:00,65828.52,65828.52,0.218163,0.0,28.72,-28.72,4,stop_loss
BTC-Binance,SHORT,breakout,2021-11-16 00:05:00,2021-11-16 02:20:00,63090.68,62168.67,0.227539,209.79,28.5,181.29,27,ma_cross
BTC-Binance,SHORT,pullback,2021-11-16 19:35:00,2021-11-16 21:05:00,60391.42,60391.42,0.23831,0.0,28.78,-28.78,18,stop_loss
BTC-Binance,SHORT,pullback,2021-11-17 04:45:00,2021-11-17 05:20:00,59249.93,59636.9852,0.242804,-93.98,28.87,-122.84,7,stop_loss
BTC-Binance,SHORT,pullback,2021-11-18 10:30:00,2021-11-18 10:50:00,59363.28,59666.4083,0.241926,-73.33,28.8,-102.13,4,stop_loss
BTC-Binance,SHORT,pullback,2021-11-19 00:05:00,2021-11-19 00:15:00,56763.41,57377.1982,0.252647,-155.07,28.84,-183.91,2,stop_loss
BTC-Binance,SHORT,pullback,2021-11-19 04:25:00,2021-11-19 05:10:00,56022.87,56347.9652,0.25533,-83.01,28.69,-111.7,9,stop_loss
BTC-Binance,SHORT,pullback,2021-11-19 11:50:00,2021-11-19 12:00:00,56765.87,57024.3374,0.251595,-65.03,28.63,-93.66,2,stop_loss
BTC-Binance,SHORT,pullback,2021-11-22 11:25:00,2021-11-22 12:25:00,57422.59,57422.59,0.248391,0.0,28.53,-28.53,12,stop_loss
BTC-Binance,SHORT,pullback,2021-11-24 15:15:00,2021-11-24 15:35:00,56293.21,56482.9441,0.253273,-48.05,28.56,-76.62,4,stop_loss
BTC-Binance,LONG,pullback,2021-11-25 19:00:00,2021-11-25 19:20:00,59116.7,58940.3024,0.240917,-42.5,28.44,-70.94,4,stop_loss
BTC-Binance,LONG,pullback,2021-11-29 14:40:00,2021-11-29 15:05:00,57120.16,56868.8658,0.24909,-62.59,28.39,-90.99,5,stop_loss
BTC-Binance,LONG,pullback,2021-12-01 07:10:00,2021-12-01 08:45:00,57085.01,57085.01,0.248924,0.0,28.42,-28.42,19,stop_loss
BTC-Binance,LONG,pullback,2021-12-01 17:05:00,2021-12-01 17:50:00,58561.44,58246.1219,0.242551,-76.48,28.33,-104.81,9,stop_loss
BTC-Binance,SHORT,pullback,2021-12-01 22:10:00,2021-12-01 22:35:00,57127.61,56963.9893,0.248272,40.62,28.33,12.3,5,stop_loss
BTC-Binance,SHORT,pullback,2021-12-02 12:35:00,2021-12-02 13:05:00,56403.95,56626.4764,0.251501,-55.97,28.43,-84.39,6,stop_loss
BTC-Binance,SHORT,pullback,2021-12-03 00:55:00,2021-12-03 03:35:00,56601.7,56462.63,0.250324,34.81,28.3,6.51,32,ma_cross
BTC-Binance,SHORT,pullback,2021-12-06 08:25:00,2021-12-06 11:30:00,47982.92,47521.59,0.295315,136.24,28.2,108.03,37,ma_cross
BTC-Binance,SHORT,pullback,2021-12-14 17:30:00,2021-12-14 19:30:00,47069.01,47069.01,0.301508,0.0,28.38,-28.38,24,stop_loss
BTC-Binance,LONG,pullback,2021-12-21 05:50:00,2021-12-21 08:40:00,48499.94,48613.04,0.292495,33.08,28.41,4.68,34,ma_cross
BTC-Binance,LONG,pullback,2021-12-22 08:15:00,2021-12-22 09:15:00,49230.64,49230.64,0.288173,0.0,28.37,-28.37,12,stop_loss
BTC-Binance,LONG,pullback,2021-12-24 02:50:00,2021-12-24 03:50:00,51090.82,50865.9725,0.27757,-62.41,28.3,-90.71,12,stop_loss
BTC-Binance,SHORT,pullback,2021-12-28 23:05:00,2021-12-29 01:05:00,47616.98,47873.8457,0.297439,-76.4,28.4,-104.8,24,stop_loss
BTC-Binance,SHORT,pullback,2021-12-29 08:55:00,2021-12-29 09:30:00,47749.83,47589.5902,0.296172,47.46,28.24,19.22,7,stop_loss
BTC-Binance,SHORT,pullback,2022-01-02 21:00:00,2022-01-02 21:10:00,47007.14,47136.4563,0.300933,-38.92,28.33,-67.25,2,stop_loss
BTC-Binance,SHORT,pullback,2022-01-03 17:40:00,2022-01-03 19:25:00,46633.34,46633.34,0.303057,0.0,28.27,-28.27,21,stop_loss
BTC-Binance,SHORT,pullback,2022-01-06 05:00:00,2022-01-06 07:00:00,43029.73,43153.22,0.328306,-40.54,28.29,-68.84,24,ma_cross
BTC-Binance,SHORT,pullback,2022-01-06 10:55:00,2022-01-06 11:50:00,42874.88,42874.88,0.32917,0.0,28.23,-28.23,11,stop_loss
BTC-Binance,SHORT,pullback,2022-01-07 19:55:00,2022-01-07 20:05:00,41821.25,41942.5921,0.337328,-40.93,28.26,-69.19,2,stop_loss
BTC-Binance,SHORT,pullback,2022-01-08 07:10:00,2022-01-08 08:05:00,41946.28,42062.122,0.335993,-38.92,28.23,-67.15,11,stop_loss
BTC-Binance,SHORT,pullback,2022-01-09 01:15:00,2022-01-09 02:25:00,41771.9,42018.5767,0.337074,-83.15,28.24,-111.39,14,stop_loss
BTC-Binance,SHORT,pullback,2022-01-09 06:50:00,2022-01-09 10:35:00,41891.7,41629.01,0.335578,88.15,28.03,60.13,45,ma_cross
BTC-Binance,SHORT,pullback,2022-01-10 14:55:00,2022-01-10 16:15:00,40910.52,41414.545,0.343921,-173.34,28.31,-201.66,16,stop_loss
BTC-Binance,LONG,pullback,2022-01-11 21:00:00,2022-01-11 23:30:00,42797.62,42704.16,0.327814,-30.64,28.03,-58.67,30,ma_cross
BTC-Binance,LONG,pullback,2022-01-12 04:55:00,2022-01-12 06:50:00,42600.41,42600.41,0.329056,0.0,28.04,-28.04,23,stop_loss
BTC-Binance,LONG,pullback,2022-01-13 00:05:00,2022-01-13 00:40:00,44000.0,43762.6183,0.318461,-75.6,27.95,-103.55,7,stop_loss
BTC-Binance,LONG,pullback,2022-01-13 07:00:00,2022-01-13 07:40:00,43708.42,43551.9194,0.320112,-50.1,27.93,-78.03,8,stop_loss
BTC-Binance,SHORT,pullback,2022-01-14 12:40:00,2022-01-14 13:10:00,42134.71,42255.2746,0.331698,-39.99,27.99,-67.98,6,stop_loss
BTC-Binance,SHORT,pullback,2022-01-22 19:20:00,2022-01-22 19:45:00,34452.45,34791.5097,0.405265,-137.41,28.06,-165.47,5,stop_loss
BTC-Binance,SHORT,pullback,2022-01-23 00:05:00,2022-01-23 00:10:00,34967.21,35201.4038,0.398353,-93.29,27.95,-121.24,1,stop_loss
BTC-Binance,SHORT,pullback,2022-01-24 04:10:00,2022-01-24 06:10:00,35322.5,35113.22,0.39366,82.39,27.73,54.66,24,ma_cross
BTC-Binance,LONG,pullback,2022-01-26 00:25:00,2022-01-26 00:50:00,36835.27,36620.8608,0.377789,-81.0,27.75,-108.75,5,stop_loss
BTC-Binance,LONG,pullback,2022-01-26 15:20:00,2022-01-26 15:25:00,38186.72,37925.5165,0.36385,-95.04,27.69,-122.73,1,stop_loss
BTC-Binance,LONG,pullback,2022-01-28 04:35:00,2022-01-28 04:50:00,37292.39,36998.193,0.371917,-109.42,27.63,-137.05,3,stop_loss
BTC-Binance,LONG,pullback,2022-01-30 11:45:00,2022-01-30 12:10:00,38031.95,37890.7019,0.363964,-51.41,27.63,-79.04,5,stop_loss
BTC-Binance,LONG,pullback,2022-01-31 18:35:00,2022-01-31 20:00:00,38371.65,38371.65,0.36033,0.0,27.65,-27.65,17,stop_loss
BTC-Binance,LONG,pullback,2022-02-01 09:40:00,2022-02-01 10:15:00,38440.5,38163.1217,0.359541,-99.73,27.54,-127.27,7,stop_loss
BTC-Binance,SHORT,pullback,2022-02-03 01:00:00,2022-02-03 03:00:00,36878.38,36936.63,0.37408,-21.79,27.61,-49.4,24,ma_cross
BTC-Binance,LONG,pullback,2022-02-07 13:05:00,2022-02-07 16:40:00,42710.07,43511.34,0.322772,258.63,27.83,230.8,43,ma_cross
BTC-Binance,LONG,pullback,2022-02-07 18:55:00,2022-02-07 20:45:00,43979.49,43979.49,0.314505,0.0,27.66,-27.66,22,stop_loss
BTC-Binance,LONG,pullback,2022-02-10 05:15:00,2022-02-10 09:05:00,43791.99,44102.01,0.315725,97.88,27.75,70.13,46,ma_cross
BTC-Binance,SHORT,pullback,2022-02-14 06:30:00,2022-02-14 06:45:00,41868.99,42042.7818,0.330561,-57.45,27.74,-85.19,3,stop_loss
BTC-Binance,LONG,pullback,2022-02-14 15:10:00,2022-02-14 17:10:00,42536.95,42634.61,0.32497,31.74,27.68,4.06,24,ma_cross
BTC-Binance,LONG,pullback,2022-02-15 00:05:00,2022-02-15 04:05:00,42581.58,43568.37,0.324648,320.36,27.97,292.39,48,ma_cross
BTC-Binance,LONG,pullback,2022-02-15 04:25:00,2022-02-15 06:45:00,43565.4,43577.76,0.318659,3.94,27.77,-23.83,28,ma_cross
BTC-Binance,SHORT,pullback,2022-02-17 16:25:00,2022-02-17 19:45:00,41936.67,41145.78,0.330921,261.72,27.49,234.23,40,ma_cross
BTC-Binance,SHORT,pullback,2022-02-19 11:10:00,2022-02-19 12:15:00,39941.25,39941.25,0.348627,0.0,27.85,-27.85,13,stop_loss
BTC-Binance,SHORT,pullback,2022-02-20 01:50:00,2022-02-20 10:00:00,39990.59,38262.82,0.348057,601.36,27.24,574.13,98,ma_cross
BTC-Binance,SHORT,pullback,2022-02-20 14:30:00,2022-02-20 15:50:00,38185.99,38378.8346,0.367513,-70.87,28.14,-99.01,16,stop_loss
BTC-Binance,SHORT,pullback,2022-02-20 22:15:00,2022-02-20 22:50:00,38287.87,38478.8838,0.366018,-69.91,28.1,-98.01,7,stop_loss
BTC-Binance,SHORT,pullback,2022-02-21 03:30:00,2022-02-21 04:50:00,39140.94,39140.94,0.35754,0.0,27.99,-27.99,16,stop_loss
BTC-Binance,SHORT,pullback,2022-02-22 00:50:00,2022-02-22 01:35:00,37250.74,37250.74,0.375532,0.0,27.98,-27.98,9,stop_loss
BTC-Binance,LONG,pullback,2022-03-01 06:05:00,2022-03-01 06:10:00,43198.11,43051.3218,0.3237,-47.52,27.92,-75.43,1,stop_loss
BTC-Binance,LONG,pullback,2022-03-02 09:35:00,2022-03-02 11:35:00,43921.07,44067.62,0.318029,46.61,27.98,18.62,24,ma_cross
BTC-Binance,SHORT,pullback,2022-03-04 16:45:00,2022-03-04 17:15:00,40775.0,40947.5903,0.342658,-59.14,28.0,-87.14,6,stop_loss
BTC-Binance,SHORT,pullback,2022-03-07 15:45:00,2022-03-07 16:05:00,39043.62,39233.0926,0.357407,-67.72,27.98,-95.7,4,stop_loss
BTC-Binance,SHORT,pullback,2022-03-08 00:20:00,2022-03-08 01:10:00,38100.99,38391.2384,0.365747,-106.16,27.98,-134.13,10,stop_loss
BTC-Binance,LONG,pullback,2022-03-09 16:55:00,2022-03-09 18:20:00,42213.45,42036.4797,0.32948,-58.31,27.76,-86.07,17,stop_loss
BTC-Binance,SHORT,pullback,2022-03-13 13:15:00,2022-03-13 13:20:00,38659.98,38923.5998,0.359319,-94.72,27.88,-122.6,1,stop_loss
BTC-Binance,LONG,pullback,2022-03-15 20:40:00,2022-03-15 20:55:00,39611.0,39377.7181,0.350073,-81.67,27.65,-109.32,3,stop_loss
BTC-Binance,LONG,pullback,2022-03-15 20:55:00,2022-03-15 21:05:00,39443.0,39307.9034,0.35101,-47.42,27.64,-75.06,2,stop_loss
BTC-Binance,LONG,pullback,2022-03-19 10:10:00,2022-03-19 12:10:00,41702.4,41708.0,0.331633,1.86,27.66,-25.8,24,ma_cross
BTC-Binance,LONG,pullback,2022-03-20 01:00:00,2022-03-20 01:15:00,42037.1,41884.893,0.328869,-50.06,27.6,-77.66,3,stop_loss
BTC-Binance,LONG,pullback,2022-03-20 07:40:00,2022-03-20 07:45:00,41898.1,41787.7943,0.32959,-36.36,27.58,-63.94,1,stop_loss
BTC-Binance,LONG,pullback,2022-03-22 13:20:00,2022-03-22 13:45:00,42871.54,42871.54,0.321808,0.0,27.59,-27.59,5,stop_loss
BTC-Binance,LONG,pullback,2022-03-22 22:40:00,2022-03-22 23:00:00,42567.5,42430.862,0.323977,-44.27,27.54,-71.8,4,stop_loss
BTC-Binance,LONG,pullback,2022-03-24 01:35:00,2022-03-24 02:15:00,42844.03,42666.4888,0.32155,-57.09,27.5,-84.58,8,stop_loss
BTC-Binance,LONG,pullback,2022-03-24 23:20:00,2022-03-25 02:00:00,43917.55,44028.27,0.313305,34.69,27.55,7.14,32,ma_cross
BTC-Binance,LONG,pullback,2022-03-26 07:00:00,2022-03-26 09:00:00,44446.8,44445.74,0.309607,-0.33,27.52,-27.85,24,ma_cross
BTC-Binance,LONG,pullback,2022-03-26 23:05:00,2022-03-27 01:35:00,44395.77,44614.31,0.309837,67.71,27.58,40.13,30,ma_cross
BTC-Binance,LONG,pullback,2022-03-29 02:35:00,2022-03-29 06:35:00,47559.44,47547.49,0.289395,-3.46,27.52,-30.98,48,ma_cross
BTC-Binance,SHORT,pullback,2022-03-31 21:00:00,2022-04-01 00:05:00,45745.45,45589.8168,0.300736,46.8,27.47,19.34,37,stop_loss
BTC-Binance,SHORT,pullback,2022-04-01 04:10:00,2022-04-01 06:15:00,44592.45,44676.14,0.308598,-25.83,27.55,-53.37,25,ma_cross
BTC-Binance,LONG,pullback,2022-04-05 11:40:00,2022-04-05 13:10:00,46681.52,46681.52,0.294559,0.0,27.5,-27.5,18,stop_loss
BTC-Binance,SHORT,pullback,2022-04-07 14:10:00,2022-04-07 16:10:00,43612.07,43482.86,0.315165,40.72,27.45,13.27,24,ma_cross
BTC-Binance,SHORT,pullback,2022-04-09 00:20:00,2022-04-09 03:10:00,42278.83,42369.81,0.325166,-29.58,27.52,-57.11,34,ma_cross
BTC-Binance,SHORT,pullback,2022-04-09 03:40:00,2022-04-09 04:20:00,42368.19,42509.3994,0.32421,-45.78,27.52,-73.3,8,stop_loss
BTC-Binance,SHORT,pullback,2022-04-09 16:55:00,2022-04-09 18:00:00,42460.72,42616.0694,0.323159,-50.2,27.49,-77.7,13,stop_loss
BTC-Binance,SHORT,pullback,2022-04-11 19:10:00,2022-04-11 22:15:00,40507.8,39744.41,0.338355,258.3,27.15,231.14,37,ma_cross
BTC-Binance,SHORT,pullback,2022-04-12 03:20:00,2022-04-12 03:40:00,39530.11,39703.4895,0.347893,-60.32,27.56,-87.88,4,stop_loss
BTC-Binance,SHORT,pullback,2022-04-13 05:10:00,2022-04-13 07:15:00,40102.0,40102.0,0.342493,0.0,27.47,-27.47,25,stop_loss
BTC-Binance,LONG,pullback,2022-04-15 22:25:00,2022-04-16 00:30:00,40439.29,40496.29,0.339501,19.35,27.48,-8.13,25,ma_cross
BTC-Binance,SHORT,pullback,2022-04-17 01:35:00,2022-04-17 03:35:00,40373.55,40279.67,0.340013,31.92,27.42,4.5,24,ma_cross
BTC-Binance,SHORT,pullback,2022-04-18 16:40:00,2022-04-18 16:45:00,39242.75,39420.6822,0.349834,-62.25,27.52,-89.77,1,stop_loss
BTC-Binance,LONG,pullback,2022-04-20 04:15:00,2022-04-20 04:35:00,41381.65,41270.9898,0.331318,-36.66,27.38,-64.05,4,stop_loss
BTC-Binance,SHORT,pullback,2022-04-30 04:10:00,2022-04-30 05:40:00,38675.5,38675.5,0.354169,0.0,27.4,-27.4,18,stop_loss
BTC-Binance,SHORT,pullback,2022-04-30 12:35:00,2022-04-30 14:05:00,38584.21,38584.21,0.354865,0.0,27.38,-27.38,18,stop_loss
BTC-Binance,SHORT,pullback,2022-05-08 15:40:00,2022-05-08 16:40:00,34541.78,34541.78,0.396237,0.0,27.37,-27.37,12,stop_loss
BTC-Binance,SHORT,pullback,2022-05-09 12:05:00,2022-05-09 13:35:00,33003.3,33286.2666,0.414542,-117.3,27.48,-144.78,18,stop_loss
BTC-Binance,SHORT,pullback,2022-05-11 14:10:00,2022-05-11 14:45:00,31189.65,31806.8046,0.437719,-270.14,27.57,-297.71,7,stop_loss
BTC-Binance,SHORT,pullback,2022-05-11 21:55:00,2022-05-11 23:55:00,28944.76,29103.94,0.46961,-74.75,27.26,-102.01,24,ma_cross
BTC-Binance,SHORT,pullback,2022-05-12 19:35:00,2022-05-12 20:25:00,28622.21,28832.3212,0.474189,-99.63,27.24,-126.88,10,stop_loss
BTC-Binance,SHORT,pullback,2022-05-14 00:45:00,2022-05-14 01:15:00,29524.13,29688.3215,0.458844,-75.34,27.17,-102.51,6,stop_loss
BTC-Binance,SHORT,pullback,2022-05-14 04:25:00,2022-05-14 06:20:00,29533.12,29533.12,0.45801,0.0,27.05,-27.05,23,stop_loss
BTC-Binance,SHORT,pullback,2022-05-18 04:55:00,2022-05-18 05:05:00,29853.72,30003.0481,0.45291,-67.63,27.11,-94.74,2,stop_loss
BTC-Binance,SHORT,pullback,2022-05-18 08:10:00,2022-05-18 09:45:00,29880.01,30021.6457,0.451878,-64.0,27.07,-91.07,19,stop_loss
BTC-Binance,SHORT,pullback,2022-05-18 12:35:00,2022-05-18 16:30:00,29886.44,29219.01,0.451171,301.13,26.67,274.46,47,ma_cross
BTC-Binance,SHORT,pullback,2022-05-19 10:25:00,2022-05-19 10:35:00,29080.01,29080.01,0.46557,0.0,27.08,-27.08,2,stop_loss
BTC-Binance,LONG,pullback,2022-05-20 09:05:00,2022-05-20 11:10:00,30200.01,30309.28,0.448125,48.97,27.12,21.85,25,ma_cross
BTC-Binance,LONG,pullback,2022-05-20 11:20:00,2022-05-20 12:10:00,30317.26,30317.26,0.446536,0.0,27.08,-27.08,10,stop_loss
BTC-Binance,SHORT,pullback,2022-05-27 02:40:00,2022-05-27 03:30:00,28989.13,29143.5728,0.466807,-72.09,27.14,-99.23,10,stop_loss
BTC-Binance,SHORT,pullback,2022-05-27 19:15:00,2022-05-27 19:30:00,28454.99,28582.1705,0.474872,-60.39,27.09,-87.48,3,stop_loss
BTC-Binance,LONG,pullback,2022-05-30 05:55:00,2022-05-30 06:25:00,30416.76,30594.0914,0.443669,78.68,27.07,51.61,6,stop_loss
BTC-Binance,LONG,pullback,2022-06-06 05:25:00,2022-06-06 07:30:00,31244.54,31244.54,0.432245,0.0,27.01,-27.01,25,stop_loss
BTC-Binance,LONG,pullback,2022-06-06 13:20:00,2022-06-06 13:35:00,31415.0,31415.0,0.429728,0.0,27.0,-27.0,3,stop_loss
BTC-Binance,SHORT,pullback,2022-06-09 14:10:00,2022-06-09 14:30:00,30079.64,30271.5008,0.448626,-86.07,27.08,-113.15,4,stop_loss
BTC-Binance,SHORT,pullback,2022-06-10 14:55:00,2022-06-10 17:25:00,29618.1,29157.18,0.454853,209.65,26.73,182.92,30,ma_cross
